,accession,hit_id,hit_def,expect,score,positives,gaps
366,7881,gnl|BL_ORD_ID|7881,gi|7297995|gb|AAF53237.1| (AE003638) CG5092 gene product [Drosophila melanogaster],0.0,4207.0,1332,130
690,2118,gnl|BL_ORD_ID|2118,gi|7292122|gb|AAF47534.1| (AE003472) alphaCop gene product [alt 1] [Drosophila melanogaster],1.13011e-08,136.0,78,40
170,5976,gnl|BL_ORD_ID|5976,gi|7295877|gb|AAF51177.1| (AE003581) Rbp9 gene product [alt 1] [Drosophila melanogaster],7.08434e-09,136.0,84,15
1155,13192,gnl|BL_ORD_ID|13192,gi|7303208|gb|AAF58271.1| (AE003815) Mdr50 gene product [Drosophila melanogaster],3.24937e-08,136.0,89,45
1887,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],1.64646e-08,135.0,66,17
698,13780,gnl|BL_ORD_ID|13780,gi|7302603|gb|AAF57684.1| (AE003799) Gbp gene product [Drosophila melanogaster],1.16586e-08,135.0,69,4
1064,10735,gnl|BL_ORD_ID|10735,gi|7300915|gb|AAF56055.1| (AE003740) CG4803 gene product [Drosophila melanogaster],8.5938e-09,135.0,76,15
91,2371,gnl|BL_ORD_ID|2371,gi|7292368|gb|AAF47774.1| (AE003478) cIF2 gene product [Drosophila melanogaster],2.20393e-08,135.0,83,24
1363,13022,gnl|BL_ORD_ID|13022,gi|7303379|gb|AAF58437.1| (AE003820) Mdr49 gene product [Drosophila melanogaster],2.09575e-08,135.0,104,40
363,4738,gnl|BL_ORD_ID|4738,gi|7294377|gb|AAF49724.1| (AE003534) RecQ5 gene product [Drosophila melanogaster],2.68806e-08,135.0,157,93
802,3836,gnl|BL_ORD_ID|3836,gi|7295309|gb|AAF50630.1| (AE003560) CG10064 gene product [Drosophila melanogaster],1.38657e-08,135.0,126,70
1070,9963,gnl|BL_ORD_ID|9963,gi|7300125|gb|AAF55293.1| (AE003712) CG6963 gene product [alt 1] [Drosophila melanogaster],1.86395e-08,135.0,103,51
1071,9962,gnl|BL_ORD_ID|9962,gi|7300126|gb|AAF55294.1| (AE003712) CG6963 gene product [alt 2] [Drosophila melanogaster],1.86395e-08,135.0,103,51
500,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],8.23735e-09,135.0,65,15
605,10532,gnl|BL_ORD_ID|10532,gi|7300706|gb|AAF55853.1| (AE003733) slmb gene product [Drosophila melanogaster],1.09499e-08,135.0,70,24
746,10200,gnl|BL_ORD_ID|10200,gi|7300370|gb|AAF55529.1| (AE003721) CG8064 gene product [Drosophila melanogaster],1.6018e-08,135.0,143,91
139,10904,gnl|BL_ORD_ID|10904,gi|7301091|gb|AAF56225.1| (AE003746) Rox8 gene product [alt 2] [Drosophila melanogaster],7.06558e-09,135.0,55,0
462,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],8.23735e-09,135.0,65,15
137,10905,gnl|BL_ORD_ID|10905,gi|7301090|gb|AAF56224.1| (AE003746) Rox8 gene product [alt 1] [Drosophila melanogaster],7.06558e-09,135.0,55,0
1246,1510,gnl|BL_ORD_ID|1510,gi|7291506|gb|AAF46931.1| (AE003459) CG3800 gene product [Drosophila melanogaster],3.0147e-11,135.0,45,11
1156,13192,gnl|BL_ORD_ID|13192,gi|7303208|gb|AAF58271.1| (AE003815) Mdr50 gene product [Drosophila melanogaster],4.71672e-08,135.0,91,39
1338,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],1.02502e-08,135.0,59,6
1226,12194,gnl|BL_ORD_ID|12194,gi|7304205|gb|AAF59240.1| (AE003841) CG12736 gene product [Drosophila melanogaster],2.5637e-08,135.0,107,36
1671,6525,gnl|BL_ORD_ID|6525,gi|7296894|gb|AAF52168.1| (AE003607) CG1107 gene product [alt 1] [Drosophila melanogaster],2.47899e-08,134.0,71,16
1621,4360,gnl|BL_ORD_ID|4360,gi|7294770|gb|AAF50105.1| (AE003546) JIL-1 gene product [Drosophila melanogaster],2.93935e-08,134.0,109,60
1459,5514,gnl|BL_ORD_ID|5514,gi|7295535|gb|AAF50847.1| (AE003569) CG1819 gene product [Drosophila melanogaster],2.8226e-08,134.0,86,13
875,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],2.62593e-08,134.0,54,0
1076,9911,gnl|BL_ORD_ID|9911,gi|7300072|gb|AAF55242.1| (AE003710) CG4224 gene product [Drosophila melanogaster],3.89941e-08,134.0,87,15
410,8327,gnl|BL_ORD_ID|8327,gi|7298459|gb|AAF53680.1| (AE003659) CG10333 gene product [Drosophila melanogaster],3.53279e-08,134.0,38,6
1468,5815,gnl|BL_ORD_ID|5815,gi|10727390|gb|AAF51341.2| (AE003585) CG17646 gene product [Drosophila melanogaster],2.0882e-08,134.0,89,27
544,4738,gnl|BL_ORD_ID|4738,gi|7294377|gb|AAF49724.1| (AE003534) RecQ5 gene product [Drosophila melanogaster],1.74095e-08,134.0,45,0
72,3544,gnl|BL_ORD_ID|3544,gi|7293551|gb|AAF48924.1| (AE003511) CG7556 gene product [Drosophila melanogaster],2.00048e-08,134.0,51,6
784,1601,gnl|BL_ORD_ID|1601,gi|7291600|gb|AAF47023.1| (AE003461) CG3957 gene product [Drosophila melanogaster],1.0173e-08,134.0,60,4
173,803,gnl|BL_ORD_ID|803,gi|10728508|gb|AAF46241.2| (AE003439) Sxl gene product [alt 3] [Drosophila melanogaster],7.64915e-09,134.0,79,13
1157,4124,gnl|BL_ORD_ID|4124,gi|7295014|gb|AAF50342.1| (AE003553) CG5651 gene product [Drosophila melanogaster],4.95031e-08,134.0,133,76
1672,6524,gnl|BL_ORD_ID|6524,gi|7296895|gb|AAF52169.1| (AE003607) CG1107 gene product [alt 2] [Drosophila melanogaster],2.47899e-08,134.0,71,16
1467,7973,gnl|BL_ORD_ID|7973,gi|7298089|gb|AAF53328.1| (AE003641) CG7491 gene product [Drosophila melanogaster],1.29783e-08,133.0,83,15
543,4334,gnl|BL_ORD_ID|4334,gi|7294798|gb|AAF50132.1| (AE003547) CG6418 gene product [alt 1] [Drosophila melanogaster],1.17837e-08,133.0,34,0
840,7295,gnl|BL_ORD_ID|7295,gi|7297396|gb|AAF52655.1| (AE003621) CG13390 gene product [Drosophila melanogaster],2.31841e-08,133.0,81,19
805,11645,gnl|BL_ORD_ID|11645,gi|7301852|gb|AAF56961.1| (AE003771) CG7814 gene product [Drosophila melanogaster],2.41831e-08,133.0,134,70
1774,4738,gnl|BL_ORD_ID|4738,gi|7294377|gb|AAF49724.1| (AE003534) RecQ5 gene product [Drosophila melanogaster],2.82216e-08,133.0,76,17
1535,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],1.64125e-08,133.0,146,47
1888,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],2.96655e-08,133.0,138,62
653,13783,gnl|BL_ORD_ID|13783,gi|7302600|gb|AAF57681.1| (AE003799) BcDNA:GH04922 gene product [Drosophila melanogaster],2.51744e-08,133.0,44,0
645,7652,gnl|BL_ORD_ID|7652,gi|7297759|gb|AAF53009.1| (AE003630) CG6724 gene product [Drosophila melanogaster],1.61418e-08,133.0,57,8
73,1629,gnl|BL_ORD_ID|1629,gi|10727067|gb|AAF47051.2| (AE003461) l(2)tid gene product [Drosophila melanogaster],2.45536e-08,133.0,46,1
71,9270,gnl|BL_ORD_ID|9270,gi|7299418|gb|AAF54608.1| (AE003690) CG6693 gene product [Drosophila melanogaster],1.83678e-08,132.0,43,1
1422,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],5.05318e-08,132.0,97,24
1074,14207,gnl|BL_ORD_ID|14207,gi|7289745|gb|AAF45439.1| (AE002786) CkIIalpha gene product [Drosophila melanogaster],3.34001e-08,132.0,70,8
611,5655,gnl|BL_ORD_ID|5655,gi|7296209|gb|AAF51501.1| (AE003589) ebi gene product [Drosophila melanogaster],3.32846e-08,132.0,44,0
777,1075,gnl|BL_ORD_ID|1075,gi|7291072|gb|AAF46509.1| (AE003447) CG3004 gene product [Drosophila melanogaster],2.06313e-08,132.0,103,15
1670,2840,gnl|BL_ORD_ID|2840,gi|7292830|gb|AAF48223.1| (AE003491) lic gene product [Drosophila melanogaster],2.42131e-08,132.0,76,15
1469,5154,gnl|BL_ORD_ID|5154,gi|10727857|gb|AAF49312.2| (AE003523) CG6052 gene product [Drosophila melanogaster],5.48714e-08,132.0,72,17
382,11687,gnl|BL_ORD_ID|11687,gi|7301895|gb|AAF57003.1| (AE003772) CG15528 gene product [Drosophila melanogaster],3.79411e-09,132.0,66,39
803,4087,gnl|BL_ORD_ID|4087,gi|7295052|gb|AAF50379.1| (AE003554) CG6486 gene product [Drosophila melanogaster],1.95027e-08,131.0,72,17
174,4663,gnl|BL_ORD_ID|4663,gi|7294455|gb|AAF49799.1| (AE003537) CG10046 gene product [Drosophila melanogaster],1.11674e-08,131.0,38,0
807,318,gnl|BL_ORD_ID|318,gi|7290304|gb|AAF45765.1| (AE003423) EG:25E8.3 gene product [alt 1] [Drosophila melanogaster],3.00035e-08,131.0,74,8
1471,7288,gnl|BL_ORD_ID|7288,gi|7297388|gb|AAF52648.1| (AE003620) CG7627 gene product [Drosophila melanogaster],5.75848e-08,131.0,90,31
1768,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],4.32522e-08,131.0,41,0
1676,7144,gnl|BL_ORD_ID|7144,gi|7297241|gb|AAF52505.1| (AE003617) ninaC gene product [alt 1] [Drosophila melanogaster],5.50581e-08,131.0,63,14
808,318,gnl|BL_ORD_ID|318,gi|7290304|gb|AAF45765.1| (AE003423) EG:25E8.3 gene product [alt 1] [Drosophila melanogaster],3.53986e-08,131.0,86,16
505,10357,gnl|BL_ORD_ID|10357,gi|7300535|gb|AAF55688.1| (AE003727) CG6195 gene product [Drosophila melanogaster],2.53992e-08,131.0,57,2
1675,7143,gnl|BL_ORD_ID|7143,gi|10728641|gb|AAF52504.2| (AE003617) ninaC gene product [alt 2] [Drosophila melanogaster],5.47945e-08,131.0,63,14
1678,2529,gnl|BL_ORD_ID|2529,gi|7292520|gb|AAF47923.1| (AE003481) Src64B gene product [alt 2] [Drosophila melanogaster],6.32894e-08,130.0,85,26
1677,2530,gnl|BL_ORD_ID|2530,gi|7292519|gb|AAF47922.1| (AE003481) Src64B gene product [alt 1] [Drosophila melanogaster],6.32894e-08,130.0,85,26
1673,14207,gnl|BL_ORD_ID|14207,gi|7289745|gb|AAF45439.1| (AE002786) CkIIalpha gene product [Drosophila melanogaster],3.36814e-08,130.0,59,6
799,13272,gnl|BL_ORD_ID|13272,gi|7303128|gb|AAF58193.1| (AE003813) CG10220 gene product [Drosophila melanogaster],5.51918e-08,130.0,80,22
1173,480,gnl|BL_ORD_ID|480,gi|7290467|gb|AAF45921.1| (AE003430) EG:EG0007.9 gene product [Drosophila melanogaster],5.08416e-08,130.0,122,62
506,12865,gnl|BL_ORD_ID|12865,gi|7303536|gb|AAF58591.1| (AE003823) 128up gene product [Drosophila melanogaster],3.1405e-08,130.0,61,6
1080,8372,gnl|BL_ORD_ID|8372,gi|7298508|gb|AAF53727.1| (AE003661) Nak gene product [Drosophila melanogaster],1.2333e-07,130.0,117,56
169,10167,gnl|BL_ORD_ID|10167,gi|7300337|gb|AAF55496.1| (AE003721) Cbp20 gene product [Drosophila melanogaster],3.29386e-09,130.0,54,20
1078,11516,gnl|BL_ORD_ID|11516,gi|10726836|gb|AAF56833.2| (AE003767) Doa gene product [alt 2] [Drosophila melanogaster],9.40276e-08,130.0,102,48
545,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],5.51224e-08,130.0,147,64
1077,11517,gnl|BL_ORD_ID|11517,gi|10726835|gb|AAF56832.2| (AE003767) Doa gene product [alt 1] [Drosophila melanogaster],9.40276e-08,130.0,102,48
1075,11096,gnl|BL_ORD_ID|11096,gi|7301285|gb|AAF56414.1| (AE003751) HD-14 gene product [Drosophila melanogaster],3.86219e-08,129.0,73,21
1680,13036,gnl|BL_ORD_ID|13036,gi|10727585|gb|AAF58423.2| (AE003819) PR2 gene product [alt 1] [Drosophila melanogaster],1.11772e-07,129.0,70,11
606,10532,gnl|BL_ORD_ID|10532,gi|7300706|gb|AAF55853.1| (AE003733) slmb gene product [Drosophila melanogaster],6.15201e-08,129.0,58,5
383,3526,gnl|BL_ORD_ID|3526,gi|7293532|gb|AAF48906.1| (AE003510) CG7378 gene product [Drosophila melanogaster],1.35811e-08,129.0,56,19
176,1657,gnl|BL_ORD_ID|1657,gi|7291657|gb|AAF47079.1| (AE003462) TBPH gene product [alt 2] [Drosophila melanogaster],3.93961e-08,129.0,82,27
1211,7488,gnl|BL_ORD_ID|7488,gi|7297592|gb|AAF52845.1| (AE003627) CG5831 gene product [Drosophila melanogaster],9.35458e-08,129.0,170,52
175,1658,gnl|BL_ORD_ID|1658,gi|7291656|gb|AAF47078.1| (AE003462) TBPH gene product [alt 1] [Drosophila melanogaster],3.93961e-08,129.0,82,27
1472,10376,gnl|BL_ORD_ID|10376,gi|7300555|gb|AAF55707.1| (AE003728) CG4562 gene product [Drosophila melanogaster],9.80961e-08,129.0,82,20
1681,13035,gnl|BL_ORD_ID|13035,gi|10727584|gb|AAG22275.1| (AE003819) PR2 gene product [alt 2] [Drosophila melanogaster],1.1405e-07,129.0,70,11
1682,6668,gnl|BL_ORD_ID|6668,gi|7296749|gb|AAF52028.1| (AE003602) PEK gene product [Drosophila melanogaster],1.25264e-07,128.0,53,16
1079,3377,gnl|BL_ORD_ID|3377,gi|7293380|gb|AAF48758.1| (AE003506) CG8173 gene product [Drosophila melanogaster],1.19134e-07,128.0,85,19
1536,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],7.38487e-08,128.0,63,13
721,4824,gnl|BL_ORD_ID|4824,gi|7294287|gb|AAF49638.1| (AE003530) CG7275 gene product [Drosophila melanogaster],6.24335e-08,128.0,127,20
625,2744,gnl|BL_ORD_ID|2744,gi|7292737|gb|AAF48133.1| (AE003488) CG1796 gene product [Drosophila melanogaster],6.57043e-08,128.0,88,42
1674,11096,gnl|BL_ORD_ID|11096,gi|7301285|gb|AAF56414.1| (AE003751) HD-14 gene product [Drosophila melanogaster],3.73931e-08,128.0,72,22
794,12664,gnl|BL_ORD_ID|12664,gi|7303739|gb|AAF58788.1| (AE003829) CG12892 gene product [Drosophila melanogaster],1.05947e-07,128.0,53,8
1679,1047,gnl|BL_ORD_ID|1047,gi|7291043|gb|AAF46481.1| (AE003446) CG2309 gene product [Drosophila melanogaster],8.43174e-08,128.0,69,11
788,11869,gnl|BL_ORD_ID|11869,gi|7302082|gb|AAF57183.1| (AE003779) CG2261 gene product [Drosophila melanogaster],7.12262e-08,128.0,139,74
656,13270,gnl|BL_ORD_ID|13270,gi|7303130|gb|AAF58195.1| (AE003813) CG12797 gene product [Drosophila melanogaster],4.5937e-08,128.0,127,72
177,1659,gnl|BL_ORD_ID|1659,gi|7291658|gb|AAF47080.1| (AE003462) TBPH gene product [alt 3] [Drosophila melanogaster],5.03473e-08,127.0,86,27
1227,13095,gnl|BL_ORD_ID|13095,gi|7303306|gb|AAF58366.1| (AE003818) CG6050 gene product [Drosophila melanogaster],2.82696e-07,127.0,80,27
795,12664,gnl|BL_ORD_ID|12664,gi|7303739|gb|AAF58788.1| (AE003829) CG12892 gene product [Drosophila melanogaster],1.24839e-07,127.0,47,0
723,5754,gnl|BL_ORD_ID|5754,gi|7296108|gb|AAF51402.1| (AE003587) CG5105 gene product [Drosophila melanogaster],1.2936e-07,127.0,74,11
92,11480,gnl|BL_ORD_ID|11480,gi|7301681|gb|AAF56796.1| (AE003765) CG12413 gene product [Drosophila melanogaster],1.40307e-07,127.0,97,40
1683,6219,gnl|BL_ORD_ID|6219,gi|7296300|gb|AAF51590.1| (AE003591) trbl gene product [Drosophila melanogaster],1.38006e-07,127.0,94,25
130,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],2.30072e-07,127.0,80,22
1473,6129,gnl|BL_ORD_ID|6129,gi|7295722|gb|AAF51027.1| (AE003576) Atet gene product [Drosophila melanogaster],1.54716e-07,127.0,82,29
74,9068,gnl|BL_ORD_ID|9068,gi|7299214|gb|AAF54411.1| (AE003683) CG8286 gene product [Drosophila melanogaster],1.20963e-07,127.0,44,1
811,7707,gnl|BL_ORD_ID|7707,gi|7297816|gb|AAF53065.1| (AE003631) CG4705 gene product [Drosophila melanogaster],1.51303e-07,127.0,118,62
1139,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],2.11442e-07,126.0,36,0
179,5975,gnl|BL_ORD_ID|5975,gi|7295878|gb|AAF51178.1| (AE003581) Rbp9 gene product [alt 2] [Drosophila melanogaster],1.13696e-07,126.0,86,20
1460,5514,gnl|BL_ORD_ID|5514,gi|7295535|gb|AAF50847.1| (AE003569) CG1819 gene product [Drosophila melanogaster],2.5769e-07,126.0,83,40
150,13719,gnl|BL_ORD_ID|13719,gi|7302665|gb|AAF57745.1| (AE003800) pAbp gene product [alt 3] [Drosophila melanogaster],9.6469e-08,126.0,46,0
1149,2679,gnl|BL_ORD_ID|2679,gi|7292671|gb|AAF48069.1| (AE003486) CG1703 gene product [Drosophila melanogaster],4.77771e-07,126.0,53,1
142,13721,gnl|BL_ORD_ID|13721,gi|7302667|gb|AAF57747.1| (AE003800) pAbp gene product [alt 1] [Drosophila melanogaster],9.6469e-08,126.0,46,0
1081,8747,gnl|BL_ORD_ID|8747,gi|7298833|gb|AAF54041.1| (AE003672) CG1227 gene product [Drosophila melanogaster],1.75819e-07,126.0,123,67
146,13720,gnl|BL_ORD_ID|13720,gi|7302666|gb|AAF57746.1| (AE003800) pAbp gene product [alt 2] [Drosophila melanogaster],9.6469e-08,126.0,46,0
1158,8381,gnl|BL_ORD_ID|8381,gi|10728862|gb|AAF53736.2| (AE003661) CG17338 gene product [Drosophila melanogaster],5.70551e-07,126.0,70,10
810,7294,gnl|BL_ORD_ID|7294,gi|7297395|gb|AAF52654.1| (AE003621) CG17293 gene product [Drosophila melanogaster],7.42228e-08,126.0,146,70
728,12708,gnl|BL_ORD_ID|12708,gi|7303694|gb|AAF58744.1| (AE003828) CG12325 gene product [Drosophila melanogaster],1.59776e-07,126.0,45,1
761,7764,gnl|BL_ORD_ID|7764,gi|7297878|gb|AAF53124.1| (AE003634) esc gene product [Drosophila melanogaster],1.05918e-07,126.0,57,4
93,1292,gnl|BL_ORD_ID|1292,gi|7291290|gb|AAF46721.1| (AE003453) CG9841 gene product [Drosophila melanogaster],1.69858e-07,126.0,102,23
1228,2168,gnl|BL_ORD_ID|2168,gi|7292173|gb|AAF47584.1| (AE003473) CG1898 gene product [Drosophila melanogaster],5.98592e-07,125.0,64,29
1159,9318,gnl|BL_ORD_ID|9318,gi|7299468|gb|AAF54656.1| (AE003692) CG14709 gene product [Drosophila melanogaster],6.96217e-07,125.0,95,36
1082,3395,gnl|BL_ORD_ID|3395,gi|10728312|gb|AAF48777.2| (AE003507) mnb gene product [alt 2] [Drosophila melanogaster],5.01646e-07,125.0,96,25
1283,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],1.95752e-07,125.0,39,0
646,7652,gnl|BL_ORD_ID|7652,gi|7297759|gb|AAF53009.1| (AE003630) CG6724 gene product [Drosophila melanogaster],1.74338e-07,125.0,66,8
773,11997,gnl|BL_ORD_ID|11997,gi|10728157|gb|AAF57313.2| (AE003785) CG12792 gene product [Drosophila melanogaster],1.83482e-07,125.0,61,12
1299,9815,gnl|BL_ORD_ID|9815,gi|7299974|gb|AAF55146.1| (AE003708) Caf1 gene product [Drosophila melanogaster],2.0394e-07,125.0,56,3
1736,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],1.84863e-07,125.0,136,51
283,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],3.0642e-07,125.0,65,14
1351,3797,gnl|BL_ORD_ID|3797,gi|7295351|gb|AAF50669.1| (AE003563) Mdr65 gene product [Drosophila melanogaster],3.43934e-07,125.0,91,48
178,8716,gnl|BL_ORD_ID|8716,gi|7298863|gb|AAF54070.1| (AE003673) BcDNA:LD24793 gene product [Drosophila melanogaster],5.47921e-08,125.0,51,7
1684,327,gnl|BL_ORD_ID|327,gi|7290313|gb|AAF45774.1| (AE003423) phl gene product [Drosophila melanogaster],3.83231e-07,124.0,59,6
1687,10264,gnl|BL_ORD_ID|10264,gi|7300437|gb|AAF55594.1| (AE003723) CG7719 gene product [Drosophila melanogaster],3.93534e-07,124.0,63,12
1,1878,gnl|BL_ORD_ID|1878,gi|7291882|gb|AAF47301.1| (AE003465) BcDNA:GH03108 gene product [Drosophila melanogaster],1.73065e-07,124.0,109,60
546,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],2.71724e-07,124.0,60,6
778,1075,gnl|BL_ORD_ID|1075,gi|7291072|gb|AAF46509.1| (AE003447) CG3004 gene product [Drosophila melanogaster],1.88984e-07,124.0,71,12
800,13272,gnl|BL_ORD_ID|13272,gi|7303128|gb|AAF58193.1| (AE003813) CG10220 gene product [Drosophila melanogaster],3.15555e-07,124.0,51,0
1353,3796,gnl|BL_ORD_ID|3796,gi|7295352|gb|AAF50670.1| (AE003563) CG10226 gene product [Drosophila melanogaster],3.72328e-07,124.0,89,27
1366,11491,gnl|BL_ORD_ID|11491,gi|7301693|gb|AAF56807.1| (AE003766) CG9990 gene product [Drosophila melanogaster],3.95819e-07,124.0,84,30
1083,12247,gnl|BL_ORD_ID|12247,gi|7304152|gb|AAF59189.1| (AE003839) sax gene product [Drosophila melanogaster],5.62949e-07,124.0,134,55
699,13780,gnl|BL_ORD_ID|13780,gi|7302603|gb|AAF57684.1| (AE003799) Gbp gene product [Drosophila melanogaster],2.50581e-07,124.0,92,49
877,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],4.4146e-07,124.0,54,1
230,9524,gnl|BL_ORD_ID|9524,gi|7299675|gb|AAF54858.1| (AE003697) mus308 gene product [Drosophila melanogaster],3.29083e-07,124.0,40,2
229,10576,gnl|BL_ORD_ID|10576,gi|7300752|gb|AAF55897.1| (AE003735) CG7922 gene product [Drosophila melanogaster],2.5422e-07,124.0,37,5
876,4334,gnl|BL_ORD_ID|4334,gi|7294798|gb|AAF50132.1| (AE003547) CG6418 gene product [alt 1] [Drosophila melanogaster],2.85592e-07,123.0,37,0
183,10247,gnl|BL_ORD_ID|10247,gi|7300420|gb|AAF55577.1| (AE003723) CstF-64 gene product [Drosophila melanogaster],1.79431e-07,123.0,47,0
182,3235,gnl|BL_ORD_ID|3235,gi|7293234|gb|AAF48616.1| (AE003502) Rbp2 gene product [Drosophila melanogaster],1.60433e-07,123.0,68,5
282,4334,gnl|BL_ORD_ID|4334,gi|7294798|gb|AAF50132.1| (AE003547) CG6418 gene product [alt 1] [Drosophila melanogaster],2.79641e-07,123.0,38,0
284,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],5.17574e-07,123.0,42,0
878,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],5.38989e-07,123.0,42,0
1737,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],3.88264e-07,123.0,42,0
579,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],4.52578e-07,123.0,36,0
716,532,gnl|BL_ORD_ID|532,gi|7290520|gb|AAF45973.1| (AE003431) fzr gene product [Drosophila melanogaster],3.00651e-07,123.0,78,12
1528,6447,gnl|BL_ORD_ID|6447,gi|7296530|gb|AAF51814.1| (AE003597) Ddx1 gene product [Drosophila melanogaster],2.11176e-07,123.0,58,2
1689,2435,gnl|BL_ORD_ID|2435,gi|7292428|gb|AAF47832.1| (AE003480) wit gene product [Drosophila melanogaster],4.60748e-07,123.0,77,23
814,765,gnl|BL_ORD_ID|765,gi|7290756|gb|AAF46202.1| (AE003438) CG4532 gene product [Drosophila melanogaster],3.95836e-07,123.0,44,0
1686,11516,gnl|BL_ORD_ID|11516,gi|10726836|gb|AAF56833.2| (AE003767) Doa gene product [alt 2] [Drosophila melanogaster],3.91403e-07,123.0,100,62
1685,11517,gnl|BL_ORD_ID|11517,gi|10726835|gb|AAF56832.2| (AE003767) Doa gene product [alt 1] [Drosophila melanogaster],3.91403e-07,123.0,100,62
1229,11480,gnl|BL_ORD_ID|11480,gi|7301681|gb|AAF56796.1| (AE003765) CG12413 gene product [Drosophila melanogaster],9.29987e-07,123.0,65,29
881,9294,gnl|BL_ORD_ID|9294,gi|7299443|gb|AAF54632.1| (AE003691) Ranbp9 gene product [Drosophila melanogaster],1.06333e-06,123.0,184,79
131,3989,gnl|BL_ORD_ID|3989,gi|7295152|gb|AAF50477.1| (AE003556) RecQ4 gene product [Drosophila melanogaster],7.59129e-07,123.0,151,71
1690,7271,gnl|BL_ORD_ID|7271,gi|10728663|gb|AAF52631.2| (AE003620) Btk29A gene product [Drosophila melanogaster],5.05465e-07,123.0,45,4
1348,8381,gnl|BL_ORD_ID|8381,gi|10728862|gb|AAF53736.2| (AE003661) CG17338 gene product [Drosophila melanogaster],5.83381e-07,123.0,102,51
796,12664,gnl|BL_ORD_ID|12664,gi|7303739|gb|AAF58788.1| (AE003829) CG12892 gene product [Drosophila melanogaster],3.25498e-07,123.0,46,1
1474,3796,gnl|BL_ORD_ID|3796,gi|7295352|gb|AAF50670.1| (AE003563) CG10226 gene product [Drosophila melanogaster],6.02826e-07,123.0,88,31
1367,5930,gnl|BL_ORD_ID|5930,gi|7295924|gb|AAF51223.1| (AE003582) CG9892 gene product [Drosophila melanogaster],4.15356e-07,123.0,65,11
502,12174,gnl|BL_ORD_ID|12174,gi|7304224|gb|AAF59259.1| (AE003841) CG11123 gene product [Drosophila melanogaster],4.71933e-07,123.0,80,32
